tag,dag,run_id,task_id,duration_s,start_date,end_date
V3_rep3,dag_ingestao_bronze,perf_V3_rep3_dag_ingestao_bronze_1784643400,verificar_bucket_landing,0.370099,2026-07-21T14:17:39.338722+00:00,2026-07-21T14:17:39.708821+00:00
V3_rep3,dag_silver_transform,perf_V3_rep3_dag_silver_transform_1784643469,silver_paf,13.07395,2026-07-21T14:20:50.005717+00:00,2026-07-21T14:21:03.079667+00:00
V3_rep3,dag_silver_transform,perf_V3_rep3_dag_silver_transform_1784643469,silver_relt_intel,13.074967,2026-07-21T14:21:04.164103+00:00,2026-07-21T14:21:17.239070+00:00
V3_rep3,dag_silver_transform,perf_V3_rep3_dag_silver_transform_1784643469,silver_pessoal,13.029649,2026-07-21T14:19:56.122157+00:00,2026-07-21T14:20:09.151806+00:00
V3_rep3,dag_silver_transform,perf_V3_rep3_dag_silver_transform_1784643469,silver_sensor,12.510525,2026-07-21T14:21:18.228425+00:00,2026-07-21T14:21:30.738950+00:00
V3_rep3,dag_silver_transform,perf_V3_rep3_dag_silver_transform_1784643469,silver_gps,15.538662,2026-07-21T14:21:31.492000+00:00,2026-07-21T14:21:47.030662+00:00
V3_rep3,dag_silver_transform,perf_V3_rep3_dag_silver_transform_1784643469,silver_material,12.550107,2026-07-21T14:20:09.623496+00:00,2026-07-21T14:20:22.173603+00:00
V3_rep3,dag_silver_transform,perf_V3_rep3_dag_silver_transform_1784643469,silver_seg_area,13.132301,2026-07-21T14:20:22.669630+00:00,2026-07-21T14:20:35.801931+00:00
V3_rep3,dag_silver_transform,perf_V3_rep3_dag_silver_transform_1784643469,silver_obstaculo,13.192848,2026-07-21T14:20:36.308047+00:00,2026-07-21T14:20:49.500895+00:00
V3_rep3,dag_gold_refresh,perf_V3_rep3_dag_gold_refresh_1784643710,gold_ppcot,15.062658,2026-07-21T14:23:16.912616+00:00,2026-07-21T14:23:31.975274+00:00
V3_rep3,dag_gold_refresh,perf_V3_rep3_dag_gold_refresh_1784643710,gold_coc,13.590416,2026-07-21T14:22:49.110327+00:00,2026-07-21T14:23:02.700743+00:00
V3_rep3,dag_gold_refresh,perf_V3_rep3_dag_gold_refresh_1784643710,gold_pitcic,13.020248,2026-07-21T14:23:03.382933+00:00,2026-07-21T14:23:16.403181+00:00
V3_rep3,dag_gold_refresh,perf_V3_rep3_dag_gold_refresh_1784643710,gold_avaliacao,12.491569,2026-07-21T14:23:32.499429+00:00,2026-07-21T14:23:44.990998+00:00
C1_rep1,dag_ingestao_bronze,perf_C1_rep1_dag_ingestao_bronze_1784643928,ingerir_json_para_iceberg_bronze,5.010465,2026-07-21T14:26:27.459807+00:00,2026-07-21T14:26:32.470272+00:00
C1_rep1,dag_ingestao_bronze,perf_C1_rep1_dag_ingestao_bronze_1784643928,verificar_bucket_landing,0.41898,2026-07-21T14:26:26.296872+00:00,2026-07-21T14:26:26.715852+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_seg_area,13.483886,2026-07-21T14:29:09.512183+00:00,2026-07-21T14:29:22.996069+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_obstaculo,13.144755,2026-07-21T14:29:23.894118+00:00,2026-07-21T14:29:37.038873+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_pessoal,13.506366,2026-07-21T14:28:42.516211+00:00,2026-07-21T14:28:56.022577+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_paf,13.017537,2026-07-21T14:29:37.992231+00:00,2026-07-21T14:29:51.009768+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_relt_intel,13.101482,2026-07-21T14:29:52.091540+00:00,2026-07-21T14:30:05.193022+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_sensor,12.506676,2026-07-21T14:30:06.167821+00:00,2026-07-21T14:30:18.674497+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_gps,15.53519,2026-07-21T14:30:19.392090+00:00,2026-07-21T14:30:34.927280+00:00
C1_rep1,dag_silver_transform,perf_C1_rep1_dag_silver_transform_1784643998,silver_material,12.018045,2026-07-21T14:28:56.591085+00:00,2026-07-21T14:29:08.609130+00:00
C1_rep1,dag_gold_refresh,perf_C1_rep1_dag_gold_refresh_1784644238,gold_coc,14.10171,2026-07-21T14:31:41.175047+00:00,2026-07-21T14:31:55.276757+00:00
C1_rep1,dag_gold_refresh,perf_C1_rep1_dag_gold_refresh_1784644238,gold_pitcic,13.072648,2026-07-21T14:31:56.354474+00:00,2026-07-21T14:32:09.427122+00:00
C1_rep1,dag_gold_refresh,perf_C1_rep1_dag_gold_refresh_1784644238,gold_avaliacao,13.102686,2026-07-21T14:32:26.578836+00:00,2026-07-21T14:32:39.681522+00:00
C1_rep1,dag_gold_refresh,perf_C1_rep1_dag_gold_refresh_1784644238,gold_ppcot,15.552131,2026-07-21T14:32:10.228131+00:00,2026-07-21T14:32:25.780262+00:00
C1_rep2,dag_ingestao_bronze,perf_C1_rep2_dag_ingestao_bronze_1784644470,ingerir_json_para_iceberg_bronze,4.943977,2026-07-21T14:35:29.607050+00:00,2026-07-21T14:35:34.551027+00:00
C1_rep2,dag_ingestao_bronze,perf_C1_rep2_dag_ingestao_bronze_1784644470,verificar_bucket_landing,0.429425,2026-07-21T14:35:28.550724+00:00,2026-07-21T14:35:28.980149+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_material,12.507511,2026-07-21T14:37:58.022655+00:00,2026-07-21T14:38:10.530166+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_seg_area,12.983211,2026-07-21T14:38:11.082010+00:00,2026-07-21T14:38:24.065221+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_pessoal,13.105894,2026-07-21T14:37:43.937748+00:00,2026-07-21T14:37:57.043642+00:00
C1_rep2,dag_silver_transform,perf_C1_rep2_dag_silver_transform_1784644539,silver_obstaculo,12.964241,2026-07-21T14:38:25.162332+00:00,2026-07-21T14:38:38.126573+00:00
